date,BDI,BCI,BPI,BSI,BHSI
2016-06-05,688,831,631,632,447
2016-06-06,666,785,603,618,433
2016-06-07,632,725,536,599,411
2016-06-08,608,679,495,585,395
2016-06-11,590,665,467,567,384
2016-06-12,577,663,442,556,375
2016-06-13,569,669,425,545,370
2016-06-14,564,680,417,538,367
2016-06-15,559,689,418,530,363
2016-06-18,554,687,423,523,360
2016-06-19,556,711,435,516,361
2016-06-20,553,700,457,508,359
2016-06-21,540,652,477,496,351
2016-06-22,530,630,486,486,344
2016-06-25,522,614,492,480,339
2016-06-26,516,589,495,480,335
2016-06-27,509,564,501,478,331
2016-06-28,511,539,503,483,332
2016-06-29,513,542,501,490,333
2016-07-02,512,543,500,492,333
2016-07-03,516,534,502,490,335
2016-07-04,524,529,506,496,341
2016-07-05,533,525,518,506,346
2016-07-06,540,521,527,515,351
2016-07-09,548,516,538,528,356
2016-07-10,553,490,550,541,359
2016-07-11,559,478,563,550,363
2016-07-12,561,464,569,560,365
2016-07-13,565,470,574,566,367
2016-07-16,568,468,577,573,369
2016-07-17,568,457,577,580,369
2016-07-18,565,431,574,589,367
2016-07-19,560,394,573,596,364
2016-07-20,562,378,572,606,365
2016-07-23,564,372,575,611,367
2016-07-24,568,366,582,616,369
2016-07-25,571,357,590,623,371
2016-07-26,584,407,599,627,380
2016-07-27,591,423,603,635,384
2016-07-30,594,435,602,640,386
2016-07-31,597,448,595,645,388
2016-08-01,598,455,588,648,389
2016-08-02,598,456,585,648,389
2016-08-03,596,456,583,647,387
2016-08-06,599,460,585,649,389
2016-08-07,602,475,583,650,391
2016-08-08,596,463,581,646,387
2016-08-09,588,454,574,636,382
2016-08-14,583,448,569,631,379
2016-08-15,580,450,570,624,377
2016-08-16,580,461,576,617,377
2016-08-17,580,466,584,613,377
2016-08-20,578,460,593,609,376
2016-08-21,581,470,602,608,378
2016-08-22,586,494,609,608,381
2016-08-23,593,521,619,612,385
2016-08-24,597,532,624,619,388
2016-08-27,598,537,629,618,389
2016-08-28,601,549,641,619,391
2016-08-29,600,544,650,620,390
2016-08-30,599,543,661,621,389
2016-08-31,600,545,665,624,390
2016-09-03,600,546,667,626,390
2016-09-04,601,551,665,628,391
2016-09-05,595,558,653,627,387
2016-09-06,591,565,640,625,384
2016-09-07,587,574,629,621,382
2016-09-11,580,571,615,618,377
2016-09-12,575,574,601,618,374
2016-09-13,573,594,586,618,372
2016-09-14,574,616,577,618,373
2016-09-17,578,660,570,617,376
2016-09-18,599,731,567,619,389
2016-09-19,634,942,568,624,412
2016-09-20,637,972,565,626,414
2016-09-21,634,954,565,628,412
2016-09-24,630,950,564,626,410
2016-09-25,620,923,560,625,403
2016-09-26,606,889,552,623,394
2016-09-27,592,844,542,624,385
2016-09-28,586,816,535,627,381
2016-10-02,584,806,527,631,380
2016-10-03,587,823,518,635,382
2016-10-04,588,817,512,642,382
2016-10-05,589,810,511,647,383
2016-10-08,589,804,510,652,383
2016-10-09,591,805,515,653,384
2016-10-10,598,821,530,654,389
2016-10-11,603,818,555,654,392
2016-10-12,610,865,581,656,396
2016-10-15,610,856,593,655,396
2016-10-16,612,834,613,654,398
2016-10-17,618,816,644,661,402
2016-10-18,629,810,677,669,409
2016-10-19,642,820,699,678,417
2016-10-22,656,840,722,685,426
2016-10-23,681,904,751,695,443
2016-10-24,725,1045,794,706,471
2016-10-25,773,1234,823,715,502
2016-10-26,779,1241,827,721,506
2016-10-29,779,1248,821,722,506
2016-10-30,790,1300,811,721,514
2016-10-31,829,1428,806,723,539
2016-11-01,829,1432,805,723,539
2016-11-02,823,1393,810,723,535
2016-11-05,813,1346,815,722,528
2016-11-06,800,1292,821,715,520
2016-11-07,794,1251,834,713,516
2016-11-08,794,1226,858,712,516
2016-11-09,805,1249,882,716,523
2016-11-12,815,1266,900,723,530
2016-11-13,830,1285,918,742,540
2016-11-14,840,1278,945,750,546
2016-11-15,853,1279,987,759,554
2016-11-16,874,1318,1022,767,568
2016-11-19,900,1389,1045,774,585
2016-11-20,915,1394,1064,784,595
2016-11-21,951,1462,1090,801,618
2016-11-22,1009,1611,1117,823,656
2016-11-23,1048,1712,1129,846,681
2016-11-26,1067,1763,1137,862,694
2016-11-27,1113,1935,1147,875,723
2016-11-28,1118,1952,1146,889,727
2016-11-29,1102,1924,1129,896,716
2016-11-30,1086,1896,1106,899,706
2016-12-03,1090,1935,1085,903,708
2016-12-04,1094,1990,1064,903,711
2016-12-05,1104,2103,1039,898,718
2016-12-06,1100,2116,1015,892,715
2016-12-07,1131,2209,993,899,735
2016-12-10,1151,2308,977,900,748
2016-12-11,1200,2512,972,899,780
2016-12-12,1222,2604,976,901,794
2016-12-13,1201,2514,983,904,781
2016-12-14,1200,2512,991,904,780
2016-12-17,1197,2499,997,901,778
2016-12-18,1162,2367,1012,900,755
2016-12-19,1093,2107,1021,899,710
2016-12-20,1046,1875,1023,901,680
2016-12-21,1055,1884,1026,905,686
2016-12-24,1063,1913,1026,908,691
2016-12-25,1046,1838,1021,915,680
2016-12-26,1031,1773,1018,920,670
2016-12-27,1014,1679,1022,924,659
2016-12-28,994,1559,1023,930,646
2016-12-31,968,1403,1021,933,629
2017-01-01,942,1248,1016,934,612
2017-01-02,918,1089,1001,933,597
2017-01-03,905,1051,972,931,588
2017-01-04,903,1071,947,925,587
2017-01-08,911,1176,922,912,592
2017-01-09,906,1194,887,896,589
2017-01-10,891,1195,847,882,579
2017-01-11,875,1187,816,870,569
2017-01-14,876,1243,791,857,569
2017-01-15,873,1286,773,848,567
2017-01-16,855,1256,756,838,556
2017-01-17,830,1202,732,824,540
2017-01-18,818,1198,717,810,532
2017-01-21,805,1185,706,799,523
2017-01-22,802,1196,703,789,521
2017-01-23,818,1264,699,783,532
2017-01-24,883,1637,710,772,574
2017-01-25,960,1995,736,762,624
2017-01-28,978,2096,751,757,636
2017-01-29,923,1873,751,749,600
2017-01-30,917,1872,744,742,596
2017-01-31,922,1911,734,738,599
2017-02-01,943,2024,727,733,613
2017-02-04,943,2075,721,724,613
2017-02-05,926,2031,709,713,602
2017-02-06,900,1936,696,703,585
2017-02-07,888,1911,688,695,577
2017-02-08,889,1931,685,691,578
2017-02-11,881,1901,684,688,573
2017-02-12,869,1860,684,681,565
2017-02-13,841,1742,693,676,547
2017-02-14,817,1598,720,672,531
2017-02-15,809,1549,744,669,526
2017-02-18,809,1551,751,666,526
2017-02-19,804,1531,752,664,523
2017-02-20,787,1457,744,662,512
2017-02-21,766,1368,725,661,498
2017-02-22,754,1318,706,658,490
2017-02-25,747,1312,694,656,486
2017-02-26,762,1399,685,654,495
2017-02-27,780,1483,678,652,507
2017-02-28,786,1512,669,649,511
2017-03-01,774,1461,667,648,503
2017-03-04,759,1403,666,646,493
2017-03-05,739,1307,670,645,480
2017-03-06,736,1275,671,643,478
2017-03-07,728,1254,666,633,473
2017-03-08,721,1229,658,629,469
2017-03-11,706,1184,649,620,459
2017-03-12,680,1099,637,609,442
2017-03-13,657,1043,620,596,427
2017-03-14,640,1002,602,584,416
2017-03-15,631,1003,588,571,410
2017-03-18,628,1021,574,562,408
2017-03-19,622,1018,560,554,404
2017-03-20,599,946,541,543,389
2017-03-21,579,881,521,533,376
2017-03-22,560,809,501,523,364
2017-03-25,550,770,487,516,358
2017-03-26,537,733,475,504,349
2017-03-27,519,671,465,491,337
2017-03-28,504,619,456,479,328
2017-03-29,498,606,451,472,324
2017-04-01,516,698,449,469,335
2017-04-02,528,731,449,467,343
2017-04-03,546,807,451,467,355
2017-04-04,562,898,447,467,365
2017-04-05,581,989,444,467,378
2017-04-08,584,1007,442,469,380
2017-04-09,598,1046,439,471,389
2017-04-10,590,1001,435,472,384
2017-04-11,574,931,427,470,373
2017-04-12,563,890,422,469,366
2017-04-15,551,852,415,465,358
2017-04-16,551,870,410,461,358
2017-04-17,546,857,402,460,355
2017-04-18,534,824,397,455,347
2017-04-19,522,779,399,451,339
2017-04-22,508,722,399,450,330
2017-04-23,484,623,401,449,315
2017-04-24,471,549,405,448,306
2017-04-25,471,524,410,448,306
2017-04-26,477,524,416,449,310
2017-04-29,478,512,422,449,311
2017-04-30,474,485,433,449,308
2017-05-01,475,469,445,450,309
2017-05-02,478,470,450,450,311
2017-05-13,473,472,452,449,307
2017-05-14,468,462,454,445,304
2017-05-15,467,467,452,442,304
2017-05-16,445,399,438,436,289
2017-05-17,429,343,423,430,279
2017-05-20,415,314,410,422,270
2017-05-21,402,266,401,416,261
2017-05-22,394,245,389,412,256
2017-05-23,383,225,378,402,249
2017-05-24,373,198,372,394,242
2017-05-27,369,197,366,388,240
2017-05-28,363,185,360,381,236
2017-05-29,358,186,351,372,233
2017-05-30,355,206,337,366,231
2017-05-31,354,229,326,358,230
2017-06-03,354,254,317,350,230
2017-06-04,345,242,305,338,224
2017-06-05,337,235,296,327,219
2017-06-06,325,216,286,316,211
2017-06-07,317,211,280,304,206
2017-06-10,314,215,276,299,204
2017-06-11,310,217,276,289,202
2017-06-12,303,209,277,280,197
2017-06-13,298,208,282,271,194
2017-06-14,297,212,288,262,193
2017-06-17,293,207,291,255,190
2017-06-18,291,207,291,250,189
2017-06-19,290,208,295,247,188
2017-06-20,290,206,305,244,188
2017-06-21,291,199,317,243,189
2017-06-24,295,204,326,247,192
2017-06-25,301,223,338,252,196
2017-06-26,307,223,349,259,200
2017-06-27,313,220,350,270,203
2017-06-28,315,207,347,286,205
2017-07-01,316,197,343,298,205
2017-07-02,318,189,339,310,207
2017-07-03,322,186,339,321,209
2017-07-04,325,182,339,328,211
2017-07-05,327,177,344,333,213
2017-07-08,329,174,347,339,214
2017-07-09,332,174,350,345,216
2017-07-10,335,171,356,350,218
2017-07-11,342,166,366,363,222
2017-07-12,349,164,378,371,227
2017-07-15,354,161,389,377,230
2017-07-16,366,180,414,386,238
2017-07-17,376,178,438,399,244
2017-07-18,384,178,456,412,250
2017-07-19,388,176,467,420,252
2017-07-22,393,179,471,427,255
2017-07-23,396,186,471,432,257
2017-07-24,393,172,464,439,255
2017-07-25,392,178,457,445,255
2017-07-26,395,197,453,449,257
2017-07-29,398,197,449,460,259
2017-07-30,398,186,444,464,259
2017-07-31,401,196,448,468,261
2017-08-01,406,203,455,473,264
2017-08-06,409,207,460,474,266
2017-08-07,414,210,472,475,269
2017-08-08,429,270,489,476,279
2017-08-09,450,345,521,476,292
2017-08-12,471,424,548,479,306
2017-08-13,487,466,580,479,317
2017-08-14,500,477,602,482,325
2017-08-15,517,562,610,485,336
2017-08-16,539,656,626,488,350
2017-08-19,555,733,636,492,361
2017-08-20,560,744,647,498,364
2017-08-21,567,744,659,506,369
2017-08-22,597,831,680,514,388
2017-08-23,635,949,707,525,413
2017-08-26,659,1030,719,529,428
2017-08-27,671,1065,725,534,436
2017-08-28,669,1022,725,543,435
2017-08-29,670,1004,722,551,436
2017-08-30,688,1085,716,558,447
2017-09-02,690,1087,707,562,448
2017-09-03,704,1135,699,564,458
2017-09-04,715,1160,685,573,465
2017-09-05,710,1137,666,578,462
2017-09-06,703,1117,650,582,457
2017-09-10,682,1055,623,583,443
2017-09-11,652,954,605,583,424
2017-09-12,642,915,591,582,417
2017-09-13,631,892,576,578,410
2017-09-16,616,837,570,575,400
2017-09-17,594,752,567,567,386
2017-09-18,579,713,568,560,376
2017-09-19,579,724,574,555,376
2017-09-20,600,798,581,553,390
2017-09-23,613,854,583,552,398
2017-09-24,643,988,589,552,418
2017-09-25,642,954,596,553,417
2017-09-26,634,906,601,558,412
2017-09-27,625,870,599,562,406
2017-09-30,624,870,596,565,406
2017-10-01,618,848,592,568,402
2017-10-02,605,799,581,571,393
2017-10-03,601,793,571,575,391
2017-10-04,606,830,567,579,394
2017-10-08,612,854,560,580,398
2017-10-09,612,861,554,578,398
2017-10-10,606,854,546,575,394
2017-10-11,610,913,536,574,396
2017-10-14,607,922,530,570,395
2017-10-15,606,920,528,567,394
2017-10-16,610,973,526,564,396
2017-10-17,611,995,529,560,397
2017-10-18,610,1006,529,557,396
2017-10-21,609,1014,528,554,396
2017-10-22,608,1018,529,552,395
2017-10-23,604,1000,531,552,393
2017-10-24,598,976,531,554,389
2017-10-25,587,927,532,555,382
2017-10-28,582,897,532,559,378
2017-10-29,580,873,534,563,377
2017-10-30,585,878,542,570,380
2017-10-31,596,897,555,577,387
2017-11-01,609,913,571,583,396
2017-11-04,616,919,587,587,400
2017-11-05,627,936,603,593,408
2017-11-06,640,955,618,606,416
2017-11-07,660,996,646,619,429
2017-11-08,677,1030,674,627,440
2017-11-11,688,1049,693,633,447
2017-11-12,692,1034,717,637,450
2017-11-13,694,1019,736,639,451
2017-11-14,699,1008,760,644,454
2017-11-15,703,1002,772,647,457
2017-11-18,704,991,779,651,458
2017-11-19,711,987,789,666,462
2017-11-20,726,1010,798,679,472
2017-11-21,738,1020,820,686,480
2017-11-22,745,1023,841,693,484
2017-11-25,748,1016,852,697,486
2017-11-26,746,986,857,700,485
2017-11-27,736,937,850,702,478
2017-11-28,726,906,829,701,472
2017-11-29,718,895,807,698,467
2017-12-02,709,877,787,697,461
2017-12-03,696,841,765,690,452
2017-12-04,679,803,734,684,441
2017-12-05,665,780,702,676,432
2017-12-06,656,768,675,671,426
2017-12-09,650,757,657,667,422
2017-12-10,645,757,642,663,419
2017-12-11,641,758,633,660,417
2017-12-12,636,759,626,654,413
2017-12-13,636,770,625,647,413
2017-12-16,636,777,623,645,413
2017-12-17,631,770,627,642,410
2017-12-18,638,795,643,639,415
2017-12-19,653,833,670,640,424
2017-12-20,671,891,686,643,436
2017-12-23,681,920,695,646,443
2017-12-24,687,926,703,652,447
2017-12-25,685,885,708,666,445
2017-12-26,682,852,710,677,443
2017-12-27,683,843,709,686,444
2017-12-30,687,848,703,694,447
2017-12-31,692,861,696,702,450
2018-01-01,706,910,689,706,459
2018-01-02,718,974,683,712,467
2018-01-03,720,1001,671,715,468
2018-01-07,715,986,658,719,465
2018-01-08,711,978,645,721,462
2018-01-09,712,1002,637,723,463
2018-01-10,720,1054,629,721,468
2018-01-13,724,1079,625,718,471
2018-01-14,745,1182,627,714,484
2018-01-15,773,1371,634,702,502
2018-01-16,792,1478,641,694,515
2018-01-17,804,1566,644,688,523
2018-01-20,804,1581,645,681,523
2018-01-21,796,1607,642,671,517
2018-01-22,756,1444,635,665,491
2018-01-23,764,1487,631,661,497
2018-01-24,800,1680,632,660,520
2018-01-27,836,1853,635,661,543
2018-01-28,865,1964,642,660,562
2018-01-29,903,2118,658,662,587
2018-01-30,937,2389,684,668,609
2018-01-31,941,2383,706,671,612
2018-02-03,934,2325,723,673,607
2018-02-04,930,2298,733,674,604
2018-02-05,912,2196,734,676,593
2018-02-06,888,2067,724,676,577
2018-02-07,875,2008,709,679,569
2018-02-10,864,1971,697,681,562
2018-02-11,860,1970,689,681,559
2018-02-12,869,2012,683,680,565
2018-02-13,915,2218,688,678,595
2018-02-14,921,2245,700,677,599
2018-02-17,922,2235,712,677,599
2018-02-18,922,2235,728,676,599
2018-02-19,906,2154,746,674,589
2018-02-20,885,2018,772,673,575
2018-02-21,892,2018,800,674,580
2018-02-24,894,2003,819,676,581
2018-02-25,890,1950,840,678,578
2018-02-26,872,1826,864,682,567
2018-02-27,849,1637,883,691,552
2018-02-28,842,1575,893,700,547
2018-03-03,831,1471,901,705,540
2018-03-04,813,1348,903,710,528
2018-03-05,802,1275,902,714,521
2018-03-06,798,1248,899,719,519
2018-03-07,834,1417,891,722,542
2018-03-10,857,1534,883,722,557
2018-03-11,838,1443,873,721,545
2018-03-12,834,1451,863,718,542
2018-03-13,849,1544,864,718,552
2018-03-14,855,1593,863,716,556
2018-03-17,870,1636,867,712,566
2018-03-18,911,1786,881,708,592
2018-03-19,954,1954,904,703,620
2018-03-20,974,2010,931,703,633
2018-03-21,1045,2303,985,705,679
2018-03-24,1065,2338,1030,707,692
2018-03-25,1084,2282,1131,713,705
2018-03-26,1145,2441,1229,722,744
2018-03-27,1231,2731,1316,748,800
2018-03-28,1257,2752,1350,809,817
2018-03-31,1240,2638,1349,835,806
2018-04-01,1232,2598,1344,852,801
2018-04-02,1224,2507,1350,874,796
2018-04-03,1201,2374,1348,897,781
2018-04-04,1181,2263,1352,908,768
2018-04-07,1184,2260,1363,904,770
2018-04-08,1202,2304,1385,908,781
2018-04-09,1204,2263,1425,912,783
2018-04-10,1196,2206,1445,917,777
2018-04-11,1198,2193,1467,921,779
2018-04-14,1196,2137,1499,929,777
2018-04-15,1186,2067,1521,934,771
2018-04-16,1162,1935,1522,941,755
2018-04-17,1122,1724,1504,957,729
2018-04-18,1090,1575,1466,966,708
2018-04-21,1069,1464,1428,968,695
2018-04-22,1052,1404,1380,972,684
2018-04-23,1003,1169,1296,975,652
2018-04-24,966,1058,1200,968,628
2018-04-25,946,1048,1097,960,615
2018-04-28,927,1039,1011,953,603
2018-04-29,914,1044,951,941,594
2018-04-30,926,1144,884,926,602
2018-05-01,928,1219,846,914,603
2018-05-02,961,1385,832,903,625
2018-05-13,953,1538,792,843,619
2018-05-14,969,1674,788,820,630
2018-05-15,983,1759,816,795,639
2018-05-16,963,1658,869,783,626
2018-05-19,949,1598,902,772,617
2018-05-20,926,1470,948,766,602
2018-05-21,894,1326,994,758,581
2018-05-22,892,1294,1010,748,580
2018-05-23,910,1383,1014,739,592
2018-05-26,925,1468,1011,733,601
2018-05-27,922,1509,992,730,599
2018-05-28,952,1673,972,725,619
2018-05-29,942,1665,955,722,612
2018-05-30,925,1610,944,718,601
2018-06-02,914,1579,937,714,594
2018-06-03,886,1466,939,708,576
2018-06-04,862,1369,946,702,560
2018-06-05,840,1287,947,696,546
2018-06-06,827,1239,943,692,538
2018-06-09,816,1205,939,688,530
2018-06-10,800,1167,926,679,520
2018-06-11,786,1122,909,674,511
2018-06-12,770,1064,903,670,500
2018-06-13,752,981,899,667,489
2018-06-16,735,911,900,665,478
2018-06-17,714,803,908,663,464
2018-06-18,702,725,912,665,456
2018-06-19,707,728,918,668,460
2018-06-20,702,687,921,672,456
2018-06-23,688,609,922,676,447
2018-06-24,685,567,918,681,445
2018-06-25,688,556,912,689,447
2018-06-26,710,620,903,707,462
2018-06-27,741,739,897,729,482
2018-06-30,757,791,890,747,492
2018-07-01,778,856,888,764,506
2018-07-02,806,951,890,783,524
2018-07-03,856,1134,908,797,556
2018-07-04,875,1165,928,809,569
2018-07-07,878,1151,946,817,571
2018-07-08,859,1021,975,825,558
2018-07-09,871,994,1020,833,566
2018-07-10,904,1097,1062,840,588
2018-07-11,939,1227,1095,846,610
2018-07-14,979,1345,1131,852,636
2018-07-15,1033,1556,1170,861,671
2018-07-16,1045,1578,1195,868,679
2018-07-17,1064,1678,1195,872,692
2018-07-18,1086,1789,1186,874,706
2018-07-21,1099,1843,1183,875,714
2018-07-22,1112,1929,1162,877,723
2018-07-23,1147,2136,1128,877,746
2018-07-24,1172,2265,1107,877,762
2018-07-25,1196,2413,1087,879,777
2018-07-28,1205,2466,1082,884,783
2018-07-29,1200,2441,1080,886,780
2018-07-30,1190,2378,1097,888,774
2018-07-31,1196,2345,1147,892,777
2018-08-01,1240,2482,1193,896,806
2018-08-04,1282,2620,1228,895,833
2018-08-05,1333,2765,1279,893,866
2018-08-06,1338,2755,1318,885,870
2018-08-07,1324,2690,1337,882,861
2018-08-08,1297,2597,1345,881,843
2018-08-11,1282,2518,1349,882,833
2018-08-12,1255,2382,1348,881,816
2018-08-13,1223,2229,1342,880,795
2018-08-14,1215,2184,1356,882,790
2018-08-15,1223,2173,1395,886,795
2018-08-18,1231,2165,1433,888,800
2018-08-19,1262,2227,1498,891,820
2018-08-20,1282,2252,1546,893,833
2018-08-21,1296,2249,1574,899,842
2018-08-25,1294,2220,1584,898,841
2018-08-27,1278,2130,1575,900,831
2018-08-28,1243,1991,1518,899,808
2018-08-29,1195,1830,1461,895,777
2018-09-01,1170,1780,1399,892,760
2018-09-02,1154,1767,1343,887,750
2018-09-03,1147,1790,1293,881,746
2018-09-04,1134,1798,1235,870,737
2018-09-05,1109,1779,1164,861,721
2018-09-09,1073,1668,1117,849,697
2018-09-10,1034,1542,1074,835,672
2018-09-11,1004,1458,1028,822,653
2018-09-12,994,1480,1003,811,646
2018-09-15,1001,1571,989,799,651
2018-09-16,1007,1635,988,794,655
2018-09-17,1005,1645,991,790,653
2018-09-18,1012,1695,987,787,658
2018-09-19,1014,1725,973,784,659
2018-09-22,994,1661,960,782,646
2018-09-23,980,1632,938,778,637
2018-09-24,960,1590,908,771,624
2018-09-25,957,1638,877,764,622
2018-09-26,956,1668,854,759,621
2018-09-29,954,1704,838,753,620
2018-09-30,949,1706,834,746,617
2018-10-01,934,1654,832,737,607
2018-10-02,918,1595,832,728,597
2018-10-03,912,1591,829,721,593
2018-10-07,900,1564,825,712,585
2018-10-08,878,1511,812,698,571
2018-10-09,850,1430,793,685,552
2018-10-10,830,1374,775,674,540
2018-10-13,821,1353,773,666,534
2018-10-14,818,1366,767,658,532
2018-10-15,821,1379,766,652,534
2018-10-16,824,1381,776,649,536
2018-10-17,849,1438,795,654,552
2018-10-20,870,1481,815,658,566
2018-10-21,870,1442,845,665,566
2018-10-22,865,1362,883,679,562
2018-10-23,855,1277,917,690,556
2018-10-24,851,1213,942,701,553
2018-10-27,848,1169,962,708,551
2018-10-28,847,1110,994,717,551
2018-10-29,844,1020,1045,724,549
2018-10-30,855,993,1084,734,556
2018-10-31,870,987,1111,744,566
2018-11-03,884,1005,1119,750,575
2018-11-04,903,1066,1125,757,587
2018-11-05,929,1170,1123,761,604
2018-11-06,920,1146,1094,758,598
2018-11-07,901,1086,1067,754,586
2018-11-10,882,1032,1044,751,573
2018-11-11,871,997,1038,747,566
2018-11-12,847,901,1036,742,551
2018-11-13,829,818,1040,735,539
2018-11-14,822,753,1039,732,534
2018-11-17,820,730,1039,729,533
2018-11-18,830,755,1046,733,540
2018-11-19,859,846,1074,744,558
2018-11-20,888,928,1116,758,577
2018-11-21,900,933,1146,769,585
2018-11-24,912,933,1175,776,593
2018-11-25,932,984,1198,786,606
2018-11-26,948,1028,1223,798,616
2018-11-27,964,1093,1231,807,627
2018-11-28,977,1154,1229,812,635
2018-12-01,977,1171,1219,814,635
2018-12-02,980,1221,1196,813,637
2018-12-03,968,1206,1165,807,629
2018-12-04,942,1138,1119,798,612
2018-12-05,933,1139,1083,789,606
2018-12-08,946,1225,1069,783,615
2018-12-09,964,1331,1072,779,627
2018-12-10,993,1475,1092,772,645
2018-12-11,1023,1602,1117,767,665
2018-12-12,1032,1637,1126,764,671
2018-12-15,1036,1655,1131,762,673
2018-12-16,1038,1659,1142,759,675
2018-12-17,1050,1702,1164,756,682
2018-12-18,1092,1837,1199,756,710
2018-12-19,1138,2013,1226,759,740
2018-12-22,1155,2093,1242,760,751
2018-12-23,1169,2155,1260,765,760
2018-12-24,1207,2324,1280,776,785
2018-12-25,1247,2542,1305,791,811
2018-12-26,1260,2574,1315,806,819
2018-12-29,1266,2584,1319,817,823
2018-12-30,1249,2489,1314,824,812
2018-12-31,1222,2382,1282,833,794
2019-01-01,1200,2333,1232,840,780
2019-01-02,1209,2406,1208,845,786
2019-01-06,1203,2381,1189,848,782
2019-01-07,1181,2282,1170,851,768
2019-01-08,1184,2293,1163,853,770
2019-01-09,1183,2264,1172,856,769
2019-01-12,1187,2243,1201,860,772
2019-01-13,1215,2313,1248,863,790
